num,sequance,probabilities 
82,0313121202130213131213031213121203031303020312120312131203021213120203030213020313031312120302030302021213120302130303020302130212020303031313120202031213021313021212131302021202030203130202021202120302121202030302020313020302120213021312121312120312021313021303031312130312130202120213031203121302121203120203030213021213121303031313131312031203030213020313120303030302131312121313021213131303120303030303131213031302021303131202020213131202020303130312130303121203121312021312130202031312130212131203031303120202031212030312131202130303120312121303130202021313120302121302031303021212030302131213130313031212121302031302031312121312021202121303130302020213021212131203131313031202031212120202121213030302130203020313130303120313120213130212030312131313031203021213031313130202030313131303030203120202031312031302130312121303031302120212131312131312130202120212121303130302031212030312120202121213121302031203030303130302030302031202130313120302020312131202120312121202130212131302020213030202131313,0.18836805555555555-0.13758680555555555-0.4110243055555556-0.2630208333333333
82,0313121202130213131213031213121203031303020312120312131203021213120203030213020313031312120302030302021213120302130303020302130212020303031313120202031213021313021212131302021202030203130202021202120302121202030302020313020302120213021312121312120312021313021303031312130312130202120213031203121302121203120203030213021213121303031313131312031203030213020313120303030302131312121313021213131303120303030303131213031302021303131202020213131202020303130312130303121203121312021312130202031312130212131203031303120202031212030312131202130303120312121303130202021313120302121302031303021212030302131213130313031212121302031302031312121312021202121303130302020213021212131203131313031202031212120202121213030302130203020313130303120313120213130212030312131313031203021213031313130202030313131303030203120202031312031302130312121303031302120212131312131312130202120212121303130302031212030312120202121213121302031203030303130302030302031202130313120302020312131202120312121202130212131302020213030202131313,0.18836805555555555-0.13758680555555555-0.4110243055555556-0.2630208333333333
80,3002112020203333000200330210033333330302112003333000003021210211212121111203330112112110020011102121103011211200333333011102010330300100002103021100333300333302100210033003030202012030033002121003000102102102020111033330112011211020011211202121200202033333303300021200211203333002020333303012121120201111001101102020303033020120330202101100330301011211020020110120300201030330300021021121110103300330121212000112110330301200302103001111012103301021100300033300303303010333330303302020202003330101033333033330011211120203020333300012102002112102010301103012120330203000333021021112011030302002011030333330021212120120203300102011203011010301200211112010110210020202021000121021003301202033303033300202020121200301112011211002100120100203333003333033000011211210301021111210120211121211121000301112033330303033333300112011210330211212112112112003330033020202110121120111033020120333333333030211111030021203011212121121202011203330211030202011121203033301002112002020021210333030021020333300011000020210,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
80,3002112020203333000200330210033333330302112003333000003021210211212121111203330112112110020011102121103011211200333333011102010330300100002103021100333300333302100210033003030202012030033002121003000102102102020111033330112011211020011211202121200202033333303300021200211203333002020333303012121120201111001101102020303033020120330202101100330301011211020020110120300201030330300021021121110103300330121212000112110330301200302103001111012103301021100300033300303303010333330303302020202003330101033333033330011211120203020333300012102002112102010301103012120330203000333021021112011030302002011030333330021212120120203300102011203011010301200211112010110210020202021000121021003301202033303033300202020121200301112011211002100120100203333003333033000011211210301021111210120211121211121000301112033330303033333300112011210330211212112112112003330033020202110121120111033020120333333333030211111030021203011212121121202011203330211030202011121203033301002112002020021210333030021020333300011000020210,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
80,3002112020203333000200330210033333330302112003333000003021210211212121111203330112112110020011102121103011211200333333011102010330300100002103021100333300333302100210033003030202012030033002121003000102102102020111033330112011211020011211202121200202033333303300021200211203333002020333303012121120201111001101102020303033020120330202101100330301011211020020110120300201030330300021021121110103300330121212000112110330301200302103001111012103301021100300033300303303010333330303302020202003330101033333033330011211120203020333300012102002112102010301103012120330203000333021021112011030302002011030333330021212120120203300102011203011010301200211112010110210020202021000121021003301202033303033300202020121200301112011211002100120100203333003333033000011211210301021111210120211121211121000301112033330303033333300112011210330211212112112112003330033020202110121120111033020120333333333030211111030021203011212121121202011203330211030202011121203033301002112002020021210333030021020333300011000020210,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
80,3002112020203333000200330210033333330302112003333000003021210211212121111203330112112110020011102121103011211200333333011102010330300100002103021100333300333302100210033003030202012030033002121003000102102102020111033330112011211020011211202121200202033333303300021200211203333002020333303012121120201111001101102020303033020120330202101100330301011211020020110120300201030330300021021121110103300330121212000112110330301200302103001111012103301021100300033300303303010333330303302020202003330101033333033330011211120203020333300012102002112102010301103012120330203000333021021112011030302002011030333330021212120120203300102011203011010301200211112010110210020202021000121021003301202033303033300202020121200301112011211002100120100203333003333033000011211210301021111210120211121211121000301112033330303033333300112011210330211212112112112003330033020202110121120111033020120333333333030211111030021203011212121121202011203330211030202011121203033301002112002020021210333030021020333300011000020210,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
81,2333222123122330313121213233313303123000303303132231233232121223030333312133303222333330031213003133122313312232212130333230303033331212223213121312131312221213121323300000331221213003121312130312212221212121322331303122130321230031213000033003003123131303300033133122313123032130303213232133123233131231231321213330003221232130000312122212121233233212332131321300033032231221303212332233212131313230323122122213313300030033222132130330332222232123033231321300003133121332223323213122330003033232121321232222321232222230313133121231221233033122131222123003212122123230333032212123300033332230032133312222222122221233221232312313223123221303221323212330031231323212212122300033213031213322313033233223313000322222122313121233003300313000323133133332130030300031212130000321323003221303133123223003030003212213212131221233223303131321213000031313132213003133000003031313212300030000033121313003032330031222223003312333231213000300032132300322122333312123230000033323133323000000303330003000313003122130,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
81,2333222123122330313121213233313303123000303303132231233232121223030333312133303222333330031213003133122313312232212130333230303033331212223213121312131312221213121323300000331221213003121312130312212221212121322331303122130321230031213000033003003123131303300033133122313123032130303213232133123233131231231321213330003221232130000312122212121233233212332131321300033032231221303212332233212131313230323122122213313300030033222132130330332222232123033231321300003133121332223323213122330003033232121321232222321232222230313133121231221233033122131222123003212122123230333032212123300033332230032133312222222122221233221232312313223123221303221323212330031231323212212122300033213031213322313033233223313000322222122313121233003300313000323133133332130030300031212130000321323003221303133123223003030003212213212131221233223303131321213000031313132213003133000003031313212300030000033121313003032330031222223003312333231213000300032132300322122333312123230000033323133323000000303330003000313003122130,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
81,2333222123122330313121213233313303123000303303132231233232121223030333312133303222333330031213003133122313312232212130333230303033331212223213121312131312221213121323300000331221213003121312130312212221212121322331303122130321230031213000033003003123131303300033133122313123032130303213232133123233131231231321213330003221232130000312122212121233233212332131321300033032231221303212332233212131313230323122122213313300030033222132130330332222232123033231321300003133121332223323213122330003033232121321232222321232222230313133121231221233033122131222123003212122123230333032212123300033332230032133312222222122221233221232312313223123221303221323212330031231323212212122300033213031213322313033233223313000322222122313121233003300313000323133133332130030300031212130000321323003221303133123223003030003212213212131221233223303131321213000031313132213003133000003031313212300030000033121313003032330031222223003312333231213000300032132300322122333312123230000033323133323000000303330003000313003122130,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
81,2333222123122330313121213233313303123000303303132231233232121223030333312133303222333330031213003133122313312232212130333230303033331212223213121312131312221213121323300000331221213003121312130312212221212121322331303122130321230031213000033003003123131303300033133122313123032130303213232133123233131231231321213330003221232130000312122212121233233212332131321300033032231221303212332233212131313230323122122213313300030033222132130330332222232123033231321300003133121332223323213122330003033232121321232222321232222230313133121231221233033122131222123003212122123230333032212123300033332230032133312222222122221233221232312313223123221303221323212330031231323212212122300033213031213322313033233223313000322222122313121233003300313000323133133332130030300031212130000321323003221303133123223003030003212213212131221233223303131321213000031313132213003133000003031313212300030000033121313003032330031222223003312333231213000300032132300322122333312123230000033323133323000000303330003000313003122130,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
82,3222223333233223223233332223323222232323333332332323232233322233223222232222232222333332323232323233322323233223222233223223222223322233322322333223233322333332233232332223323322222233323322333332333222323333232333223332233222332232323332232332332232222222232233332223222322332332222332332223233233232222232332322333332332233223332222222333232223333223323332322332333332333322223323322333332232222232323223223332332222223322233222233223333332333233233322332333323222222333223232322332222332233222232332233322232332333332332323332322222333323232222332232332322233332322223222223222223333322332332332332223222233222223323232223222223323332333322322323333322233323222233332322333233332332333223232322232233232333222333333323232223233322233322333322322233332332223232332233222222222323223223233233322232232232332322332232223332332332233333322222233223233223323223222222323232223323333332333222223323332232232333232222333223333322233232332223222222222223222332232223333232233332233322322323222223223332222,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
82,3222223333233223223233332223323222232323333332332323232233322233223222232222232222333332323232323233322323233223222233223223222223322233322322333223233322333332233232332223323322222233323322333332333222323333232333223332233222332232323332232332332232222222232233332223222322332332222332332223233233232222232332322333332332233223332222222333232223333223323332322332333332333322223323322333332232222232323223223332332222223322233222233223333332333233233322332333323222222333223232322332222332233222232332233322232332333332332323332322222333323232222332232332322233332322223222223222223333322332332332332223222233222223323232223222223323332333322322323333322233323222233332322333233332332333223232322232233232333222333333323232223233322233322333322322233332332223232332233222222222323223223233233322232232232332322332232223332332332233333322222233223233223323223222222323232223323333332333222223323332232232333232222333223333322233232332223222222222223222332232223333232233332233322322323222223223332222,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
82,3222223333233223223233332223323222232323333332332323232233322233223222232222232222333332323232323233322323233223222233223223222223322233322322333223233322333332233232332223323322222233323322333332333222323333232333223332233222332232323332232332332232222222232233332223222322332332222332332223233233232222232332322333332332233223332222222333232223333223323332322332333332333322223323322333332232222232323223223332332222223322233222233223333332333233233322332333323222222333223232322332222332233222232332233322232332333332332323332322222333323232222332232332322233332322223222223222223333322332332332332223222233222223323232223222223323332333322322323333322233323222233332322333233332332333223232322232233232333222333333323232223233322233322333322322233332332223232332233222222222323223223233233322232232232332322332232223332332332233333322222233223233223323223222222323232223323333332333222223323332232232333232222333223333322233232332223222222222223222332232223333232233332233322322323222223223332222,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
82,3222223333233223223233332223323222232323333332332323232233322233223222232222232222333332323232323233322323233223222233223223222223322233322322333223233322333332233232332223323322222233323322333332333222323333232333223332233222332232323332232332332232222222232233332223222322332332222332332223233233232222232332322333332332233223332222222333232223333223323332322332333332333322223323322333332232222232323223223332332222223322233222233223333332333233233322332333323222222333223232322332222332233222232332233322232332333332332323332322222333323232222332232332322233332322223222223222223333322332332332332223222233222223323232223222223323332333322322323333322233323222233332322333233332332333223232322232233232333222333333323232223233322233322333322322233332332223232332233222222222323223223233233322232232232332322332232223332332332233333322222233223233223323223222222323232223323333332333222223323332232232333232222333223333322233232332223222222222223222332232223333232233332233322322323222223223332222,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
83,2020312131303131212121313120202130213131203120312021303020312130312120212130202020203130303030302020212030202130313121202130312120203130303131302020303020302120313030313030313131302021212030303120312120213020312120303131202131303020213021303130312130203121202120302031313130213131312120203121302020302120303031202030203121303021202020213021212020202020312131303120303020212021312131202020302031303021313030312030212021203131202130203130213021312030213030313120302021203121312130303131302120313130303020202030303031302130202020313031302120212020313121303020212031302020313131303020202020203021302030313121203021203021213120202031312131312121203120213021212120313020203020313130213130202130212121313020203020212031312030312131313020312030203021213130302030212031202030313131313130312020213021313031312131313031303130202021302021303031303030213131213020312131212020313121213020203031302021202131213021212030312120302020212131303121303121203021212130312030212121212020303021313121302021303030313121313031,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
83,2020312131303131212121313120202130213131203120312021303020312130312120212130202020203130303030302020212030202130313121202130312120203130303131302020303020302120313030313030313131302021212030303120312120213020312120303131202131303020213021303130312130203121202120302031313130213131312120203121302020302120303031202030203121303021202020213021212020202020312131303120303020212021312131202020302031303021313030312030212021203131202130203130213021312030213030313120302021203121312130303131302120313130303020202030303031302130202020313031302120212020313121303020212031302020313131303020202020203021302030313121203021203021213120202031312131312121203120213021212120313020203020313130213130202130212121313020203020212031312030312131313020312030203021213130302030212031202030313131313130312020213021313031312131313031303130202021302021303031303030213131213020312131212020313121213020203031302021202131213021212030312120302020212131303121303121203021212130312030212121212020303021313121302021303030313121313031,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
83,2020312131303131212121313120202130213131203120312021303020312130312120212130202020203130303030302020212030202130313121202130312120203130303131302020303020302120313030313030313131302021212030303120312120213020312120303131202131303020213021303130312130203121202120302031313130213131312120203121302020302120303031202030203121303021202020213021212020202020312131303120303020212021312131202020302031303021313030312030212021203131202130203130213021312030213030313120302021203121312130303131302120313130303020202030303031302130202020313031302120212020313121303020212031302020313131303020202020203021302030313121203021203021213120202031312131312121203120213021212120313020203020313130213130202130212121313020203020212031312030312131313020312030203021213130302030212031202030313131313130312020213021313031312131313031303130202021302021303031303030213131213020312131212020313121213020203031302021202131213021212030312120302020212131303121303121203021212130312030212121212020303021313121302021303030313121313031,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
83,2020312131303131212121313120202130213131203120312021303020312130312120212130202020203130303030302020212030202130313121202130312120203130303131302020303020302120313030313030313131302021212030303120312120213020312120303131202131303020213021303130312130203121202120302031313130213131312120203121302020302120303031202030203121303021202020213021212020202020312131303120303020212021312131202020302031303021313030312030212021203131202130203130213021312030213030313120302021203121312130303131302120313130303020202030303031302130202020313031302120212020313121303020212031302020313131303020202020203021302030313121203021203021213120202031312131312121203120213021212120313020203020313130213130202130212121313020203020212031312030312131313020312030203021213130302030212031202030313131313130312020213021313031312131313031303130202021302021303031303030213131213020312131212020313121213020203031302021202131213021212030312120302020212131303121303121203021212130312030212121212020303021313121302021303030313121313031,0.1433518005540166-0.07825484764542937-0.6488919667590027-0.12950138504155126
81,2030012120333033301100300333033011121203020333301010200033303001002010111112021210101202102020011033333012003330112120020121201111112021102100011120110012100200121120103030111002010101202033333001011112020120121033011103302120203300120002102002102102121202121101210200030301120012112021012020330333012101011201000010121212021200020300102120212030111121112020211210110010211210300033020212001120202121202010203333303333021100002121202003003330302112102033003030201020111001212120112112100010201010333333011210333012112001100112111020100011102111033020301001121120303300330330330203030301120030330103021012111001211020012012120302000200211101210121211020300020120300030101121033010301030300300330120120301001111110203333030110112112033010202020203012121030020301121030021200302033021210033021202100212120112020021012010101102021010110033021030120301212003002030212010110020201011101000001103001021211112020021030201200330303010200302011110030101112033330330200101111203010302103333330333303300011211120,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
81,2030012120333033301100300333033011121203020333301010200033303001002010111112021210101202102020011033333012003330112120020121201111112021102100011120110012100200121120103030111002010101202033333001011112020120121033011103302120203300120002102002102102121202121101210200030301120012112021012020330333012101011201000010121212021200020300102120212030111121112020211210110010211210300033020212001120202121202010203333303333021100002121202003003330302112102033003030201020111001212120112112100010201010333333011210333012112001100112111020100011102111033020301001121120303300330330330203030301120030330103021012111001211020012012120302000200211101210121211020300020120300030101121033010301030300300330120120301001111110203333030110112112033010202020203012121030020301121030021200302033021210033021202100212120112020021012010101102021010110033021030120301212003002030212010110020201011101000001103001021211112020021030201200330303010200302011110030101112033330330200101111203010302103333330333303300011211120,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
81,2030012120333033301100300333033011121203020333301010200033303001002010111112021210101202102020011033333012003330112120020121201111112021102100011120110012100200121120103030111002010101202033333001011112020120121033011103302120203300120002102002102102121202121101210200030301120012112021012020330333012101011201000010121212021200020300102120212030111121112020211210110010211210300033020212001120202121202010203333303333021100002121202003003330302112102033003030201020111001212120112112100010201010333333011210333012112001100112111020100011102111033020301001121120303300330330330203030301120030330103021012111001211020012012120302000200211101210121211020300020120300030101121033010301030300300330120120301001111110203333030110112112033010202020203012121030020301121030021200302033021210033021202100212120112020021012010101102021010110033021030120301212003002030212010110020201011101000001103001021211112020021030201200330303010200302011110030101112033330330200101111203010302103333330333303300011211120,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
81,2030012120333033301100300333033011121203020333301010200033303001002010111112021210101202102020011033333012003330112120020121201111112021102100011120110012100200121120103030111002010101202033333001011112020120121033011103302120203300120002102002102102121202121101210200030301120012112021012020330333012101011201000010121212021200020300102120212030111121112020211210110010211210300033020212001120202121202010203333303333021100002121202003003330302112102033003030201020111001212120112112100010201010333333011210333012112001100112111020100011102111033020301001121120303300330330330203030301120030330103021012111001211020012012120302000200211101210121211020300020120300030101121033010301030300300330120120301001111110203333030110112112033010202020203012121030020301121030021200302033021210033021202100212120112020021012010101102021010110033021030120301212003002030212010110020201011101000001103001021211112020021030201200330303010200302011110030101112033330330200101111203010302103333330333303300011211120,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
82,3303213123122121322123303213031213231232230313132133130033223222121321300333000000312133212131212313133213313330321321330313032313130331222133300003123000000332212130003231323321231223312322130313132222131233212231233133130003313130313232123321313213032331223033130312121321233313322212313331222333132313033213303003122223232312212323003213030303031321213122230322300330331300300033230313230030312121321303000321233121212300330333221312212332130033000000000322131312123133122212322230032213322333032221233003030333233232131233032332221333123213130323213231312212212222213033213331221223031300303300331221212121300322230322230030003333212332213133123031313222133222330033230030312233232212122213300031223221300031231331303312221231312121313230003003222122231322122231330032121230031222322122213233330031233321212331321313230000300303003312222122212212321213000030313312233132131212122122300031332133231221223323232312123003222322300032330331223000313123003000322121331313031303223222333000331303213130,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
82,3303213123122121322123303213031213231232230313132133130033223222121321300333000000312133212131212313133213313330321321330313032313130331222133300003123000000332212130003231323321231223312322130313132222131233212231233133130003313130313232123321313213032331223033130312121321233313322212313331222333132313033213303003122223232312212323003213030303031321213122230322300330331300300033230313230030312121321303000321233121212300330333221312212332130033000000000322131312123133122212322230032213322333032221233003030333233232131233032332221333123213130323213231312212212222213033213331221223031300303300331221212121300322230322230030003333212332213133123031313222133222330033230030312233232212122213300031223221300031231331303312221231312121313230003003222122231322122231330032121230031222322122213233330031233321212331321313230000300303003312222122212212321213000030313312233132131212122122300031332133231221223323232312123003222322300032330331223000313123003000322121331313031303223222333000331303213130,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
82,3303213123122121322123303213031213231232230313132133130033223222121321300333000000312133212131212313133213313330321321330313032313130331222133300003123000000332212130003231323321231223312322130313132222131233212231233133130003313130313232123321313213032331223033130312121321233313322212313331222333132313033213303003122223232312212323003213030303031321213122230322300330331300300033230313230030312121321303000321233121212300330333221312212332130033000000000322131312123133122212322230032213322333032221233003030333233232131233032332221333123213130323213231312212212222213033213331221223031300303300331221212121300322230322230030003333212332213133123031313222133222330033230030312233232212122213300031223221300031231331303312221231312121313230003003222122231322122231330032121230031222322122213233330031233321212331321313230000300303003312222122212212321213000030313312233132131212122122300031332133231221223323232312123003222322300032330331223000313123003000322121331313031303223222333000331303213130,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
82,3303213123122121322123303213031213231232230313132133130033223222121321300333000000312133212131212313133213313330321321330313032313130331222133300003123000000332212130003231323321231223312322130313132222131233212231233133130003313130313232123321313213032331223033130312121321233313322212313331222333132313033213303003122223232312212323003213030303031321213122230322300330331300300033230313230030312121321303000321233121212300330333221312212332130033000000000322131312123133122212322230032213322333032221233003030333233232131233032332221333123213130323213231312212212222213033213331221223031300303300331221212121300322230322230030003333212332213133123031313222133222330033230030312233232212122213300031223221300031231331303312221231312121313230003003222122231322122231330032121230031222322122213233330031233321212331321313230000300303003312222122212212321213000030313312233132131212122122300031332133231221223323232312123003222322300032330331223000313123003000322121331313031303223222333000331303213130,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
83,3323223232323333333322323322332232223323233222322222232323323223333222323332232332333222233233232333223233233223333322222332232233322322332332322223333222222223222222222332223333323232232233332223333333332223222223232223222232322332322222333223223233333332323233322323233233223323232332232223232323223323223233332232222222223233332222332332332232232322333223233233232323332232333223323232223233332223223332223332332333223232222332232232323322333222332333223333222223322222222232222222322323222322332322333333222323323232332223332232233222232323333232222323332233323322232323332332223332333323333223333332323223322232332332332332232332322322333223322233322323223322333223323323223333332232332323223223233222232332323333222222223322323222232232323223332223332223223233233223333223233323232233323233322222323323222223332322322323332323333332332333322323322323232333323233232323323223323222323322233323333322333223332232332333222333333323223222323323222322323222222223222333333332223232323333333233232232,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
83,3323223232323333333322323322332232223323233222322222232323323223333222323332232332333222233233232333223233233223333322222332232233322322332332322223333222222223222222222332223333323232232233332223333333332223222223232223222232322332322222333223223233333332323233322323233233223323232332232223232323223323223233332232222222223233332222332332332232232322333223233233232323332232333223323232223233332223223332223332332333223232222332232232323322333222332333223333222223322222222232222222322323222322332322333333222323323232332223332232233222232323333232222323332233323322232323332332223332333323333223333332323223322232332332332332232332322322333223322233322323223322333223323323223333332232332323223223233222232332323333222222223322323222232232323223332223332223223233233223333223233323232233323233322222323323222223332322322323332323333332332333322323322323232333323233232323323223323222323322233323333322333223332232332333222333333323223222323323222322323222222223222333333332223232323333333233232232,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
83,3323223232323333333322323322332232223323233222322222232323323223333222323332232332333222233233232333223233233223333322222332232233322322332332322223333222222223222222222332223333323232232233332223333333332223222223232223222232322332322222333223223233333332323233322323233233223323232332232223232323223323223233332232222222223233332222332332332232232322333223233233232323332232333223323232223233332223223332223332332333223232222332232232323322333222332333223333222223322222222232222222322323222322332322333333222323323232332223332232233222232323333232222323332233323322232323332332223332333323333223333332323223322232332332332332232332322322333223322233322323223322333223323323223333332232332323223223233222232332323333222222223322323222232232323223332223332223223233233223333223233323232233323233322222323323222223332322322323332323333332332333322323322323232333323233232323323223323222323322233323333322333223332232332333222333333323223222323323222322323222222223222333333332223232323333333233232232,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
83,3323223232323333333322323322332232223323233222322222232323323223333222323332232332333222233233232333223233233223333322222332232233322322332332322223333222222223222222222332223333323232232233332223333333332223222223232223222232322332322222333223223233333332323233322323233233223323232332232223232323223323223233332232222222223233332222332332332232232322333223233233232323332232333223323232223233332223223332223332332333223232222332232232323322333222332333223333222223322222222232222222322323222322332322333333222323323232332223332232233222232323333232222323332233323322232323332332223332333323333223333332323223322232332332332332232332322322333223322233322323223322333223323323223333332232332323223223233222232332323333222222223322323222232232323223332223332223223233233223333223233323232233323233322222323323222223332322322323332323333332332333322323322323232333323233232323323223323222323322233323333322333223332232332333222333333323223222323323222322323222222223222333333332223232323333333233232232,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
84,2120312030203030203030312131203020202121213021313021202130313130303130302021312030213120203121213131212121203031312131213130212021313131303121203030313020213130213030313121213021212130303130312020202121302020203031213120203031212021203120213020303021203130212030213120312031313131212020203030213120202021302131213031203131303021313131302121202030302130212121203021212120312030202020202131213020202121303030302021302030202020203031212131213130203130312031202131302031213120213030313030203120212021313120303031212120202030303131303120202121212130302031213020302020302021313030303121312130313030303121213130202121312120203020312020203121312130212030303020212021303120203120203130202020302121213131202031302121313031213021202031213131302021213020303121312131313020203030203031203021302021313021213121312130302121212020302120312021303021203131203121212121313020212131303121213121202121303121313131203030312020302120313121312031303031213121202131212021313030213021302021302120202020303030202020212031303130,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
84,2120312030203030203030312131203020202121213021313021202130313130303130302021312030213120203121213131212121203031312131213130212021313131303121203030313020213130213030313121213021212130303130312020202121302020203031213120203031212021203120213020303021203130212030213120312031313131212020203030213120202021302131213031203131303021313131302121202030302130212121203021212120312030202020202131213020202121303030302021302030202020203031212131213130203130312031202131302031213120213030313030203120212021313120303031212120202030303131303120202121212130302031213020302020302021313030303121312130313030303121213130202121312120203020312020203121312130212030303020212021303120203120203130202020302121213131202031302121313031213021202031213131302021213020303121312131313020203030203031203021302021313021213121312130302121212020302120312021303021203131203121212121313020212131303121213121202121303121313131203030312020302120313121312031303031213121202131212021313030213021302021302120202020303030202020212031303130,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
84,2120312030203030203030312131203020202121213021313021202130313130303130302021312030213120203121213131212121203031312131213130212021313131303121203030313020213130213030313121213021212130303130312020202121302020203031213120203031212021203120213020303021203130212030213120312031313131212020203030213120202021302131213031203131303021313131302121202030302130212121203021212120312030202020202131213020202121303030302021302030202020203031212131213130203130312031202131302031213120213030313030203120212021313120303031212120202030303131303120202121212130302031213020302020302021313030303121312130313030303121213130202121312120203020312020203121312130212030303020212021303120203120203130202020302121213131202031302121313031213021202031213131302021213020303121312131313020203030203031203021302021313021213121312130302121212020302120312021303021203131203121212121313020212131303121213121202121303121313131203030312020302120313121312031303031213121202131212021313030213021302021302120202020303030202020212031303130,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
84,2120312030203030203030312131203020202121213021313021202130313130303130302021312030213120203121213131212121203031312131213130212021313131303121203030313020213130213030313121213021212130303130312020202121302020203031213120203031212021203120213020303021203130212030213120312031313131212020203030213120202021302131213031203131303021313131302121202030302130212121203021212120312030202020202131213020202121303030302021302030202020203031212131213130203130312031202131302031213120213030313030203120212021313120303031212120202030303131303120202121212130302031213020302020302021313030303121312130313030303121213130202121312120203020312020203121312130212030303020212021303120203120203130202020302121213131202031302121313031213021202031213131302021213020303121312131313020203030203031203021302021313021213121312130302121212020302120312021303021203131203121212121313020212131303121213121202121303121313131203030312020302120313121312031303031213121202131212021313030213021302021302120202020303030202020212031303130,0.060649474689589304-0.24689589302769818-0.23591212989493793-0.4565425023877746
82,1211102003030330330200102110200333033012111120100333330120011200000211033330212030303012001121201010212110001211102020033333302012033003300211000202012110211112012020301112002102121101020112102033333303302121020020210021112121201021212021201011003330101021120120333033301202121200002111112003302110212110020120110020202120301210333333302111033000010033300112033330300201010300330101202101112011033330110112111112021033302012110203301000302111120110120201120211003020302010111212103300302103333001211210201002121030210021103300103330212011012110121002033303030020003003001010030303011112111210200030210212102030330103033010200010330020002120333001110333330102011102100303333010110330333033012103020302021120012120211200200330330030330120211003303033303030330102111200121030333301120333330302033330201002102020330111211120210300102011033330121102101020202101012030210001120020211120030303301103333300303002002121033021201210202033333033021210203301211112110033301033003011020303020303333330121102120211,0.2797720797720798-0.498005698005698-0.09515669515669516-0.12706552706552707
82,1211102003030330330200102110200333033012111120100333330120011200000211033330212030303012001121201010212110001211102020033333302012033003300211000202012110211112012020301112002102121101020112102033333303302121020020210021112121201021212021201011003330101021120120333033301202121200002111112003302110212110020120110020202120301210333333302111033000010033300112033330300201010300330101202101112011033330110112111112021033302012110203301000302111120110120201120211003020302010111212103300302103333001211210201002121030210021103300103330212011012110121002033303030020003003001010030303011112111210200030210212102030330103033010200010330020002120333001110333330102011102100303333010110330333033012103020302021120012120211200200330330030330120211003303033303030330102111200121030333301120333330302033330201002102020330111211120210300102011033330121102101020202101012030210001120020211120030303301103333300303002002121033021201210202033333033021210203301211112110033301033003011020303020303333330121102120211,0.2797720797720798-0.498005698005698-0.09515669515669516-0.12706552706552707
82,1211102003030330330200102110200333033012111120100333330120011200000211033330212030303012001121201010212110001211102020033333302012033003300211000202012110211112012020301112002102121101020112102033333303302121020020210021112121201021212021201011003330101021120120333033301202121200002111112003302110212110020120110020202120301210333333302111033000010033300112033330300201010300330101202101112011033330110112111112021033302012110203301000302111120110120201120211003020302010111212103300302103333001211210201002121030210021103300103330212011012110121002033303030020003003001010030303011112111210200030210212102030330103033010200010330020002120333001110333330102011102100303333010110330333033012103020302021120012120211200200330330030330120211003303033303030330102111200121030333301120333330302033330201002102020330111211120210300102011033330121102101020202101012030210001120020211120030303301103333300303002002121033021201210202033333033021210203301211112110033301033003011020303020303333330121102120211,0.2797720797720798-0.498005698005698-0.09515669515669516-0.12706552706552707
